1988,"2932","Winger IT Solutions NPO Invoice (1) (1) (2).pdf","application/pdf","einvoice-attachments","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=Winger IT Solutions NPO Invoice (1) (1) (2).pdf&bucket=einvoice-attachments"
1989,"2932","D1610504936.689978___wingeritsolutionsnpoinvoice.pdf","application/pdf","einvoice-attachments","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610504936.689978___wingeritsolutionsnpoinvoice.pdf&bucket=einvoice-attachments"
1990,"2937","D1610963946.800007___d1610129892.926415dptaxinvoice113.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963946.800007___d1610129892.926415dptaxinvoice113.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1991,"2938","D1610963949.618323___d1610129892.926415dptaxinvoice111.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963949.618323___d1610129892.926415dptaxinvoice111.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1992,"2939","D1610963945.978641___d1610504936.689978wingeritsolutionsnpoinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963945.978641___d1610504936.689978wingeritsolutionsnpoinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1993,"2940","D1610963944.038249___wingeritsolutionsnpoinvoice112.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963944.038249___wingeritsolutionsnpoinvoice112.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1994,"2941","D1610963947.839782___d1610129892.926415dptaxinvoice112.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963947.839782___d1610129892.926415dptaxinvoice112.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1995,"2942","D1610963948.718859___d1610107089.82833emitaxinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610963948.718859___d1610107089.82833emitaxinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1996,"2943","D1610964654.144977___d1610504936.689978wingeritsolutionsnpoinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964654.144977___d1610504936.689978wingeritsolutionsnpoinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1997,"2944","D1610964652.246126___wingeritsolutionsnpoinvoice112.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964652.246126___wingeritsolutionsnpoinvoice112.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1998,"2945","D1610964654.985784___d1610129892.926415dptaxinvoice113.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964654.985784___d1610129892.926415dptaxinvoice113.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
1999,"2946","D1610964656.923259___d1610107089.82833emitaxinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964656.923259___d1610107089.82833emitaxinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2000,"2947","D1610964656.025245___d1610129892.926415dptaxinvoice112.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964656.025245___d1610129892.926415dptaxinvoice112.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2001,"2948","D1610964657.705675___d1610129892.926415dptaxinvoice111.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1610964657.705675___d1610129892.926415dptaxinvoice111.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2002,"2949","D1611023395.78943___npoinvtoerp.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611023395.78943___npoinvtoerp.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2003,"2950","D1611023395.066584___npoinvoiceforhospitalitydept.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611023395.066584___npoinvoiceforhospitalitydept.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2004,"2951","D1611023393.086134___refpo4500020202withapproval.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611023393.086134___refpo4500020202withapproval.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2005,"2952","1611025191.244277___NPOINVTOERP.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025191.244277___NPOINVTOERP.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2006,"2953","1611025199.161736___RefPO4500020202withApproval.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025199.161736___RefPO4500020202withApproval.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2007,"2954","1611025188.56452___RefPO4500020202withApproval.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025188.56452___RefPO4500020202withApproval.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2008,"2955","1611025190.521478___NPOInvoiceforHospitalityDept.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025190.521478___NPOInvoiceforHospitalityDept.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2009,"2956","1611025201.364515___NPOInvoiceforHospitalityDept.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025201.364515___NPOInvoiceforHospitalityDept.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2010,"2957","1611025202.261267___NPOINVTOERP.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611025202.261267___NPOINVTOERP.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2011,"2961","D1611033348.661393___npoinvtoerp.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611033348.661393___npoinvtoerp.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2012,"2962","D1611034183.210837___wingeritsolutionsnpoinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034183.210837___wingeritsolutionsnpoinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2013,"2963","D1611034181.327614___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034181.327614___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2014,"2964","D1611034184.047389___9001538921dsc.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034184.047389___9001538921dsc.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2015,"2965","D1611034382.891428___9001538921dsc.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034382.891428___9001538921dsc.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2016,"2966","D1611034380.368429___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034380.368429___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2017,"2967","D1611034382.115085___wingeritsolutionsnpoinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1611034382.115085___wingeritsolutionsnpoinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2018,"2959","D1609996532.012164___wingeritsolutionsnpoinvoice (1).pdf","application/pdf","einvoice-attachments","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=D1609996532.012164___wingeritsolutionsnpoinvoice (1).pdf&bucket=einvoice-attachments"
2019,"2968","1611035993.547028___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035993.547028___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2020,"2969","1611035994.468141___WPSInvoice0000592PEOLNov2020.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035994.468141___WPSInvoice0000592PEOLNov2020.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2021,"2970","1611036000.58829___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036000.58829___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2022,"2971","1611035998.991958___D1609996532.012164wingeritsolutionsnpoinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035998.991958___D1609996532.012164wingeritsolutionsnpoinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2023,"2972","1611036003.726934___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036003.726934___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2024,"2973","1611036004.846751___WPSInvoice0000592PEOLNov2020.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036004.846751___WPSInvoice0000592PEOLNov2020.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2025,"2974","1611036016.968616___RefPO4500020202withApproval.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036016.968616___RefPO4500020202withApproval.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2026,"2975","1611036012.745419___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036012.745419___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2027,"2976","1611036007.545845___D1610378028.013536emitaxinvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036007.545845___D1610378028.013536emitaxinvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2028,"2977","1611036002.747684___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036002.747684___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2029,"2978","1611035992.824966___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035992.824966___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2030,"2979","1611035990.940221___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035990.940221___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2031,"2980","1611036017.868413___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036017.868413___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2032,"2981","1611036030.525531___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036030.525531___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2033,"2983","1611036010.17127___RefPO4500020202P.MetalsInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036010.17127___RefPO4500020202P.MetalsInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2034,"2982","1611036016.466112___NPOInvoiceforHospitalityDept.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036016.466112___NPOInvoiceforHospitalityDept.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2035,"2984","1611036026.188182___NPOInvoiceforHospitalityDept.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036026.188182___NPOInvoiceforHospitalityDept.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2036,"2985","1611036019.885178___EMITaxInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036019.885178___EMITaxInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2037,"2986","1611036027.346955___NPOINVTOERP.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036027.346955___NPOINVTOERP.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2038,"2987","1611035997.086665___D1609996532.012164wingeritsolutionsnpoinvoice1.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611035997.086665___D1609996532.012164wingeritsolutionsnpoinvoice1.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2039,"2988","1611036014.366597___NPOINVTOERP.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036014.366597___NPOINVTOERP.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2040,"2989","1611036013.385053___EMITaxInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036013.385053___EMITaxInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2041,"2990","1611036021.887325___RefPO4500020202withApproval.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036021.887325___RefPO4500020202withApproval.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2042,"2991","1611036012.02564___INVwithattchement.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611036012.02564___INVwithattchement.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2043,"2992","1611039595.247546___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039595.247546___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2044,"2993","1611039598.090353___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039598.090353___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2045,"2994","1611039600.607898___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039600.607898___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2046,"2995","1611039603.387661___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039603.387661___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2047,"2996","1611039607.047437___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039607.047437___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2048,"2997","1611039608.814563___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039608.814563___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2049,"2998","1611039594.467757___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039594.467757___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2050,"2999","1611039604.166856___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039604.166856___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2051,"3000","1611039601.585645___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039601.585645___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2052,"3001","1611039592.527811___2913item.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039592.527811___2913item.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2053,"3002","1611039599.906083___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039599.906083___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2054,"3003","1611039609.606103___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611039609.606103___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2055,"3004","1611046788.140917___WingerITSolutionsNPOInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046788.140917___WingerITSolutionsNPOInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2056,"3005","1611046791.935514___DPTaxInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046791.935514___DPTaxInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2057,"3006","1611046794.91914___D1607592252.27353refpo4500020202p.metalsinvoice1.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046794.91914___D1607592252.27353refpo4500020202p.metalsinvoice1.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2058,"3007","1611046792.819837___RefPO4500020202P.MetalsInvoice.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046792.819837___RefPO4500020202P.MetalsInvoice.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2059,"3008","1611046798.794822___D1607579773.371579001538921dsc.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046798.794822___D1607579773.371579001538921dsc.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
2060,"3009","1611046790.895877___9001538921DSC.pdf","application/pdf","textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db","https://l8m6p8a76e.execute-api.eu-central-1.amazonaws.com/dev/attachment?file_name=1611046790.895877___9001538921DSC.pdf&bucket=textract-console-ap-southeast-1-b8779ae1-dd77-4d3c-a56d-443a5db"
