"y",2,7231,110,1,"parallel","2022-01-21 12:45:49.0000000","2022-01-21 12:48:14.0000000","approved","9","approve"
"y",2,7232,110,1,"parallel","2022-01-21 12:26:17.0000000","2022-03-01 06:01:46.0000000","approved","12",
"y",2,9415,110,1,"parallel","2023-01-24 05:09:13.0000000","2023-01-24 05:10:55.0000000","approved","7",
"y",2,9418,110,1,"parallel","2023-01-24 05:29:45.0000000","2023-01-24 05:32:14.0000000","approved",,
"y",2,9422,110,1,"parallel","2023-01-25 09:56:05.0000000","2023-01-25 09:58:29.0000000","approved","0","First Levle"
"y",2,9426,110,1,"parallel","2023-03-15 11:51:52.0000000","2023-04-13 05:16:44.0000000","approved",,
"y",2,9427,110,1,"parallel","2023-03-15 10:08:07.0000000","2023-03-15 10:09:14.0000000","approved",,
"y",2,9428,110,1,"parallel","2023-03-15 10:11:32.0000000","2023-03-15 10:12:24.0000000","approved",,
"y",2,9431,110,1,"single","2023-03-15 11:44:35.0000000","2023-04-13 05:09:01.0000000","approved",,
"y",2,9432,110,1,"parallel","2023-03-15 11:29:47.0000000","2023-03-15 11:52:36.0000000","approved",,
"y",2,9433,110,1,"parallel","2023-03-15 12:38:40.0000000","2023-03-15 12:39:16.0000000","approved",,
"y",2,9434,110,1,"parallel","2023-03-15 12:02:48.0000000","2023-03-15 12:03:37.0000000","approved",,
"y",2,9449,110,1,"parallel","2023-03-16 05:55:45.0000000","2023-03-16 05:56:55.0000000","approved",,
"y",2,9551,110,1,"parallel","2023-03-17 09:06:10.0000000","2023-03-17 09:06:39.0000000","approved","0",
"y",2,9552,110,1,"parallel","2023-03-20 09:39:34.0000000","2023-03-20 09:42:34.0000000","approved",,
"y",2,9558,110,1,"parallel","2023-03-20 09:33:32.0000000","2023-03-20 09:34:16.0000000","approved","8",
"y",2,9559,110,1,"parallel","2023-03-20 09:31:00.0000000","2023-03-20 09:31:40.0000000","approved",,
"y",2,9560,110,1,"parallel","2023-03-20 09:53:50.0000000","2023-03-20 09:54:20.0000000","approved",,
"y",2,9561,110,1,"parallel","2023-03-20 09:52:52.0000000","2023-03-20 09:53:26.0000000","approved",,
"y",2,9563,110,1,"parallel","2023-04-04 08:01:45.0000000","2023-04-04 08:02:10.0000000","approved","0",
"y",2,9565,110,1,"parallel","2023-04-04 08:10:16.0000000","2023-04-04 08:10:37.0000000","approved","0",
"y",2,9566,110,1,"parallel","2023-04-04 08:13:11.0000000","2023-04-04 08:13:39.0000000","approved",,
"y",2,9567,110,1,"parallel","2023-05-16 05:20:32.0000000","2023-05-16 05:21:02.0000000","approved",,
"y",2,9568,110,1,"parallel","2023-04-05 09:30:15.0000000","2023-04-05 09:31:17.0000000","approved","0",
"y",2,9569,110,1,"parallel","2023-04-09 12:30:59.0000000","2023-04-09 12:32:00.0000000","approved","0",
"y",2,9570,110,1,"parallel","2023-04-09 12:31:32.0000000","2023-04-09 12:31:54.0000000","approved","0",
"y",2,9571,110,1,"parallel","2023-04-10 09:11:35.0000000","2023-04-10 09:12:53.0000000","approved",,
"y",2,9572,110,1,"parallel","2023-04-10 09:11:17.0000000","2023-04-10 09:12:45.0000000","approved",,
"y",2,9573,110,1,"parallel","2023-04-10 10:31:06.0000000","2023-04-10 10:31:40.0000000","approved",,
"y",2,9574,110,1,"parallel","2023-04-10 09:51:20.0000000","2023-04-10 10:06:44.0000000","approved",,
"y",2,9575,110,1,"parallel","2023-05-16 05:10:56.0000000","2023-05-16 05:12:37.0000000","approved",,
"y",2,9576,110,1,"parallel","2023-05-16 05:19:10.0000000","2023-05-16 05:19:43.0000000","approved",,
"y",2,9578,110,1,"parallel","2023-05-18 09:19:24.0000000","2023-05-18 09:22:05.0000000","approved",,
"y",2,9585,110,1,"parallel","2023-05-30 12:48:47.0000000","2023-05-30 12:49:19.0000000","approved",,
"y",2,9586,110,1,"parallel","2023-06-01 08:36:32.0000000","2023-06-01 08:37:46.0000000","approved",,
"y",2,9587,110,1,"parallel","2023-06-01 08:36:57.0000000","2023-06-01 08:37:37.0000000","approved",,
"y",2,9588,110,1,"parallel","2023-06-01 10:01:36.0000000","2023-06-01 10:04:29.0000000","approved",,
"y",2,9592,110,1,"parallel","2023-06-07 09:45:52.0000000","2023-06-07 09:47:09.0000000","approved",,
"y",2,9593,110,1,"parallel","2023-06-07 09:46:14.0000000","2023-06-07 09:47:02.0000000","approved",,
"y",2,9595,110,1,"parallel","2023-06-07 10:56:22.0000000","2023-06-07 10:58:29.0000000","approved",,"2nd level"
"y",2,9597,110,1,"parallel","2023-06-08 04:05:07.0000000","2023-06-08 04:05:31.0000000","approved","0",
"y",2,9598,110,1,"parallel","2023-06-08 05:28:50.0000000","2023-06-08 05:31:03.0000000","approved",,
"y",3,3300,70,1,"series","2021-02-02 10:03:17.0000000","2021-02-02 10:04:48.0000000","approved","0",
"y",3,3302,70,1,"series","2021-02-02 09:55:14.0000000","2021-02-02 09:56:31.0000000","approved","0",
"y",3,3309,70,1,"series","2021-02-02 08:35:05.0000000","2021-02-02 10:11:44.0000000","approved","0",
"y",3,3310,70,1,"series","2021-02-02 08:34:40.0000000","2021-02-02 10:09:21.0000000","approved","0",
"y",165,3071,30,2,"parallel","2021-01-20 02:40:43.0000000","2021-01-20 02:42:20.0000000","approved",,
"y",165,3081,30,2,"parallel","2021-01-20 07:43:46.0000000","2021-01-20 07:45:54.0000000","approved",,
"y",165,3087,30,2,"parallel","2021-01-20 08:35:36.0000000","2021-01-20 08:37:15.0000000","approved",,
"y",165,3105,30,1,"parallel","2021-01-21 04:20:09.0000000","2021-01-21 04:22:43.0000000","approved",,
"y",165,3107,30,1,"parallel","2021-01-21 04:20:40.0000000","2021-01-23 10:09:26.0000000","approved",,
"y",165,3109,30,1,"parallel","2021-01-23 10:07:12.0000000","2021-01-23 10:07:43.0000000","approved",,
"y",165,3110,30,1,"parallel","2021-01-23 10:05:26.0000000","2021-01-23 10:06:16.0000000","approved",,
"y",165,3111,30,1,"parallel","2021-01-21 06:12:28.0000000","2021-01-21 06:13:57.0000000","approved","4",
"y",165,3112,30,1,"parallel","2021-01-21 06:43:33.0000000","2021-01-21 06:47:17.0000000","approved",,
"y",165,3114,30,1,"parallel","2021-01-23 09:51:05.0000000","2021-01-23 09:53:04.0000000","approved",,
"y",165,3120,30,1,"parallel","2021-01-22 05:03:44.0000000","2021-01-22 05:09:07.0000000","approved",,
"y",165,3125,56,1,"parallel","2021-01-22 05:57:13.0000000","2021-01-22 05:58:10.0000000","approved","2",
"y",165,3128,56,1,"parallel","2021-01-22 06:01:06.0000000","2021-01-22 06:01:19.0000000","approved","0",
"y",165,3130,56,1,"parallel","2021-01-22 07:55:11.0000000","2021-01-22 08:00:23.0000000","approved","0",
"y",165,3131,56,1,"parallel","2021-01-22 08:29:43.0000000","2021-01-22 08:34:42.0000000","approved","0",
"y",165,3132,30,1,"parallel","2021-01-22 11:02:20.0000000","2021-01-22 11:03:38.0000000","approved",,
"y",165,3137,30,1,"parallel","2021-01-25 05:45:06.0000000","2021-01-25 05:47:05.0000000","approved",,
"y",165,3169,30,2,"parallel","2021-01-25 11:07:32.0000000","2021-01-25 11:08:24.0000000","approved",,
"y",165,3170,30,2,"parallel","2021-01-25 11:04:31.0000000","2021-01-25 11:05:51.0000000","approved",,
"y",165,3181,30,1,"parallel","2021-01-27 08:54:30.0000000","2021-01-27 08:57:31.0000000","approved",,
"y",165,3186,30,1,"parallel","2021-01-27 07:25:36.0000000","2021-01-27 07:28:28.0000000","approved",,
"y",165,3189,30,1,"parallel","2021-01-28 06:27:32.0000000","2021-01-28 06:27:52.0000000","approved","0",
"y",165,3191,30,1,"parallel","2021-01-28 07:21:46.0000000","2021-01-28 07:25:45.0000000","approved",,
"y",165,3195,30,2,"parallel","2021-01-28 10:38:42.0000000","2021-01-28 10:40:02.0000000","approved","0",
"y",165,3196,30,1,"parallel","2021-01-28 09:29:04.0000000","2021-01-28 09:33:11.0000000","approved",,
"y",165,3200,30,2,"parallel","2021-01-29 06:29:33.0000000","2021-01-29 06:36:34.0000000","approved","0",
"y",165,3201,30,1,"parallel","2021-01-29 09:38:47.0000000","2021-01-29 09:41:18.0000000","approved",,
"y",165,3206,30,1,"parallel","2021-01-29 10:29:26.0000000","2021-01-29 10:31:52.0000000","approved",,
"y",165,3211,30,2,"parallel","2021-02-01 06:50:41.0000000","2021-02-01 17:29:36.0000000","approved","0",
"y",165,3219,30,2,"parallel","2021-02-01 10:38:45.0000000","2021-02-01 17:09:27.0000000","approved","0",
"y",165,3300,30,2,"series","2021-02-02 10:03:17.0000000","2021-02-02 10:05:23.0000000","approved",,
"y",165,3302,30,2,"series","2021-02-02 09:55:14.0000000","2021-02-02 09:57:52.0000000","approved",,
"y",165,3309,30,2,"series","2021-02-02 08:35:05.0000000","2021-02-02 10:11:51.0000000","approved",,
"y",165,3310,30,2,"series","2021-02-02 08:34:40.0000000","2021-02-02 10:09:46.0000000","approved",,
"y",165,3317,30,2,"parallel","2021-02-02 14:45:33.0000000","2021-02-02 15:00:16.0000000","approved","2",
"y",165,3325,52,1,"series","2021-02-03 04:44:14.0000000","2021-02-03 04:52:44.0000000","approved","186",
"y",165,3326,52,1,"series","2021-02-03 05:02:44.0000000","2021-02-03 05:09:28.0000000","approved","0",
"y",165,3336,30,1,"series","2021-02-03 06:35:55.0000000","2021-02-03 06:36:34.0000000","approved","5",
"y",165,3359,30,1,"series","2021-02-03 07:10:56.0000000","2021-02-03 07:11:56.0000000","approved","4",
"y",165,3365,30,1,"parallel","2021-02-03 07:41:45.0000000","2021-02-03 07:45:25.0000000","approved","50",
"y",165,3370,30,1,"parallel","2021-02-03 09:03:41.0000000","2021-02-03 09:07:24.0000000","approved",,
"y",165,3394,30,2,"series","2021-02-04 05:41:32.0000000","2021-02-04 05:44:45.0000000","approved",,
"y",165,3404,30,2,"series","2021-02-04 06:31:43.0000000","2021-02-04 06:36:21.0000000","approved",,
"y",165,3480,30,1,"parallel","2021-02-09 02:03:35.0000000","2021-02-09 02:04:38.0000000","approved",,
"y",165,3483,30,1,"parallel","2021-02-09 06:24:56.0000000","2021-02-09 07:11:04.0000000","approved",,
"y",165,3531,30,1,"parallel","2021-02-11 10:12:17.0000000","2021-02-11 10:13:00.0000000","approved","13",
"y",165,3589,30,1,"parallel","2021-02-17 11:25:46.0000000","2021-02-17 11:30:13.0000000","approved",,
"y",165,3753,30,1,"series","2021-03-04 07:33:32.0000000","2021-03-22 06:03:13.0000000","approved","0",
"y",165,3759,30,2,"parallel","2021-03-09 05:03:01.0000000","2021-03-09 05:04:12.0000000","approved","8",
"y",165,3763,30,1,"parallel","2021-03-09 05:34:40.0000000","2021-03-19 12:19:01.0000000","approved","0",
"y",165,3769,30,1,"parallel","2021-03-09 07:06:41.0000000","2021-03-09 07:07:00.0000000","approved","0",
"y",165,3772,30,1,"parallel","2021-03-11 07:39:26.0000000","2021-03-11 07:40:45.0000000","approved",,
"y",165,3777,30,1,"parallel","2021-03-11 06:37:53.0000000","2021-03-19 12:10:07.0000000","approved","0",
"y",165,3784,30,1,"parallel","2021-03-16 09:56:59.0000000","2021-03-16 10:03:20.0000000","approved",,
"y",165,3789,30,1,"parallel","2021-03-18 01:48:03.0000000","2021-03-18 02:01:52.0000000","approved","799",
"y",165,3941,30,1,"parallel","2021-03-24 09:19:35.0000000","2021-03-24 09:21:41.0000000","approved","8",
"y",165,3949,30,1,"parallel","2021-03-24 10:08:18.0000000","2021-03-24 10:51:48.0000000","approved",,
"y",165,3968,30,1,"parallel","2021-03-31 04:19:06.0000000","2021-03-31 04:21:24.0000000","approved","0",
"y",165,3975,30,1,"parallel","2021-03-31 04:43:11.0000000","2021-03-31 07:22:08.0000000","approved",,
"y",165,4049,30,1,"parallel","2021-04-05 11:22:09.0000000","2021-04-05 11:22:52.0000000","approved","0",
"y",165,4053,30,1,"parallel","2021-04-05 13:08:19.0000000","2021-04-05 13:09:44.0000000","approved",,
"y",165,4055,30,1,"parallel","2021-04-06 06:12:27.0000000","2021-04-06 06:13:16.0000000","approved",,
"y",165,4100,30,1,"parallel","2021-04-07 08:36:26.0000000","2021-04-07 08:37:07.0000000","approved","0",
"y",165,4107,30,1,"parallel","2021-04-07 11:15:18.0000000","2021-04-07 11:15:44.0000000","approved","0",
"y",165,4113,30,1,"parallel","2021-04-14 06:12:49.0000000","2021-04-14 06:16:19.0000000","approved",,
"y",165,4114,30,1,"parallel","2021-04-14 06:24:08.0000000","2021-04-14 06:24:46.0000000","approved","15",
"y",165,4149,30,2,"parallel","2021-04-16 03:55:57.0000000","2021-04-16 03:58:15.0000000","approved",,
"y",165,4175,30,2,"parallel","2021-04-19 08:05:17.0000000","2021-04-19 08:07:33.0000000","approved",,
"y",165,4184,30,2,"parallel","2021-04-19 09:36:15.0000000","2021-04-19 09:36:43.0000000","approved","0",
"y",165,4188,30,2,"parallel","2021-04-19 10:28:51.0000000","2021-04-19 10:29:28.0000000","approved","2",
"y",165,4192,30,2,"parallel","2021-04-19 10:58:15.0000000","2021-04-19 10:59:12.0000000","approved",,
"y",165,4212,30,2,"parallel","2021-04-20 11:50:15.0000000","2021-04-20 12:04:36.0000000","approved",,
"y",165,4249,30,2,"parallel","2021-04-23 10:34:49.0000000","2021-04-23 10:35:49.0000000","approved","0",
"y",165,4270,30,2,"parallel","2021-04-26 09:52:26.0000000","2021-04-26 09:54:39.0000000","approved",,
"y",165,4280,30,2,"parallel","2021-04-26 11:30:16.0000000","2021-04-26 11:37:31.0000000","approved","0",
"y",165,4391,30,2,"parallel","2021-05-05 12:17:40.0000000","2021-05-05 12:19:10.0000000","approved",,
"y",165,4448,30,2,"parallel","2021-05-10 08:29:11.0000000","2021-05-10 08:29:47.0000000","approved","12",
"y",165,4452,30,2,"parallel","2021-05-10 09:19:31.0000000","2021-05-10 09:20:08.0000000","approved",,
"y",165,4456,30,2,"parallel","2021-05-10 08:07:24.0000000","2021-05-10 08:23:28.0000000","approved",,
"y",165,4518,30,2,"parallel","2021-05-11 10:09:59.0000000","2021-05-11 10:16:29.0000000","approved",,"accept comment test level 2 to ERP"
"y",165,4569,30,2,"parallel","2021-05-13 05:18:26.0000000","2021-05-13 05:20:36.0000000","approved",,
"y",165,4570,30,2,"parallel","2021-05-13 05:23:51.0000000","2021-05-13 05:24:22.0000000","approved",,
"y",165,4601,30,2,"parallel","2021-05-17 10:37:11.0000000","2021-05-17 10:39:40.0000000","approved","0",
"y",165,4627,30,2,"parallel","2021-05-18 11:15:14.0000000","2021-05-18 11:16:07.0000000","approved",,
"y",165,4628,30,2,"parallel","2021-05-18 12:37:37.0000000","2021-05-18 12:41:00.0000000","approved",,
"y",165,4648,30,2,"parallel","2021-05-20 02:00:24.0000000","2021-05-20 02:01:52.0000000","approved",,"ok"
"y",165,4697,30,2,"parallel","2021-05-20 09:40:25.0000000","2021-05-20 09:42:04.0000000","approved",,"ok"
"y",165,4698,30,2,"parallel","2021-05-20 10:29:21.0000000","2021-05-20 10:36:46.0000000","approved",,
"y",165,4699,30,2,"parallel","2021-05-20 10:43:29.0000000","2021-07-16 13:35:19.0000000","approved","0","hdkasdyaiudyud"
"y",165,4940,30,2,"parallel","2021-05-27 05:52:06.0000000","2021-05-27 06:34:03.0000000","approved",,
"y",165,4950,30,2,"parallel","2021-05-27 10:38:48.0000000","2021-05-27 10:44:07.0000000","approved",,
"y",165,5146,30,2,"parallel","2021-05-31 08:58:08.0000000","2021-05-31 09:00:59.0000000","approved","0",
"y",165,5148,30,2,"parallel","2021-05-31 08:58:42.0000000","2021-05-31 09:03:05.0000000","approved",,
"y",165,5160,30,2,"parallel","2021-05-31 10:32:35.0000000","2021-05-31 10:36:42.0000000","approved",,"Fine"
"y",165,5234,30,2,"parallel","2021-06-22 11:08:23.0000000","2021-06-30 10:40:15.0000000","approved",,
"y",165,5247,30,2,"parallel","2021-06-22 07:42:40.0000000","2021-06-22 07:49:08.0000000","approved","0",
"y",165,5259,30,2,"parallel","2021-06-25 06:48:11.0000000","2021-06-30 10:21:22.0000000","approved",,
"y",165,5266,52,2,"parallel","2021-06-24 10:52:01.0000000","2021-06-24 11:09:32.0000000","approved",,
"y",165,5280,30,2,"parallel","2021-06-25 06:49:07.0000000","2021-06-25 11:59:11.0000000","approved",,
"y",165,5294,30,2,"parallel","2021-06-25 07:17:11.0000000","2021-06-30 09:49:17.0000000","approved",,
"y",165,5309,30,2,"parallel","2021-06-25 08:14:14.0000000","2021-06-25 08:23:41.0000000","approved",,"Done"
"y",165,5393,30,2,"parallel","2021-07-02 06:08:35.0000000","2021-07-02 06:13:06.0000000","approved",,
"y",165,5395,30,2,"parallel","2021-07-02 09:15:26.0000000","2021-07-02 09:15:53.0000000","approved",,
"y",165,5400,30,2,"parallel","2021-07-02 09:59:28.0000000","2021-07-02 10:04:53.0000000","approved",,
"y",165,5411,30,2,"parallel","2021-07-04 04:37:07.0000000","2021-07-04 04:38:46.0000000","approved",,
"y",165,5417,30,2,"parallel","2021-07-04 06:01:31.0000000","2021-07-04 06:18:27.0000000","approved",,
"y",165,5716,30,2,"parallel","2021-07-28 12:46:42.0000000","2021-08-11 10:04:34.0000000","approved","46",
"y",165,5731,30,2,"parallel","2021-07-28 13:04:56.0000000","2021-08-04 05:40:00.0000000","approved","0",
"y",165,5738,30,2,"parallel","2021-07-28 15:30:00.0000000","2021-07-28 15:37:35.0000000","approved",,"2nd ok"
"y",165,5745,30,2,"parallel","2021-07-29 06:06:04.0000000","2021-08-04 05:39:53.0000000","approved","0",
"y",165,5751,30,2,"parallel","2021-07-29 06:25:29.0000000","2021-07-29 06:34:32.0000000","approved",,"ok"
"y",165,5763,30,2,"parallel","2021-07-29 06:57:03.0000000","2021-07-29 06:57:50.0000000","approved",,
"y",165,5770,30,2,"parallel","2021-07-29 10:56:21.0000000","2021-07-29 10:59:54.0000000","approved",,
"y",165,5773,30,2,"parallel","2021-07-29 09:45:58.0000000","2021-07-29 09:47:24.0000000","approved",,
"y",165,5780,30,2,"parallel","2021-07-30 06:39:00.0000000","2021-07-30 06:47:17.0000000","approved",,
"y",165,5785,30,2,"parallel","2021-08-02 06:41:24.0000000","2021-08-02 06:45:24.0000000","approved","0","ok"
"y",165,5795,30,2,"parallel","2021-08-06 01:58:26.0000000","2021-08-06 02:07:59.0000000","approved",,"invoice ok"
"y",165,5810,30,2,"parallel","2021-08-06 06:39:05.0000000","2021-08-06 06:45:00.0000000","approved",,
"y",165,5832,30,2,"parallel","2021-08-12 07:38:56.0000000","2021-08-12 07:47:37.0000000","approved",,
"y",165,5850,30,2,"parallel","2021-08-12 11:07:56.0000000","2021-08-12 11:11:33.0000000","approved",,
"y",165,5865,30,2,"parallel","2021-08-24 06:07:26.0000000","2021-08-24 06:25:18.0000000","approved",,"ok"
"y",165,5876,30,2,"parallel","2021-08-24 10:51:39.0000000","2021-08-24 10:54:55.0000000","approved",,
"y",165,5896,30,2,"parallel","2021-09-23 08:47:25.0000000","2021-09-24 08:41:25.0000000","approved","0",
"y",165,5899,30,2,"parallel","2021-09-24 08:33:41.0000000","2021-09-24 08:40:34.0000000","approved","10",
"y",165,5910,30,2,"parallel","2021-09-27 04:49:30.0000000","2021-09-27 04:50:41.0000000","approved","0",
"y",165,5914,30,2,"parallel","2021-09-27 04:58:07.0000000","2021-09-27 05:01:46.0000000","approved",,
"y",165,5921,30,2,"parallel","2021-09-27 06:04:08.0000000","2021-09-27 06:13:41.0000000","approved","8",
"y",165,5926,30,2,"parallel","2021-09-27 10:29:32.0000000","2021-09-27 10:46:53.0000000","approved","19","Approve"
"y",165,5935,30,2,"parallel","2021-09-28 05:28:27.0000000","2021-09-28 05:30:56.0000000","approved",,
"y",165,5938,30,2,"parallel","2021-09-28 08:14:26.0000000","2021-09-28 08:21:22.0000000","approved","9",
"y",165,5950,30,2,"parallel","2021-09-28 10:46:54.0000000","2021-09-28 10:52:42.0000000","approved","9",
"y",165,6035,30,1,"single","2021-10-04 06:03:35.0000000","2021-10-04 06:07:11.0000000","approved",,
"y",165,6072,30,2,"parallel","2021-10-07 12:00:50.0000000","2021-10-07 12:03:36.0000000","approved","6",
"y",165,6076,153,2,"parallel","2021-10-08 04:36:01.0000000","2021-10-08 04:38:42.0000000","approved",,
"y",165,6096,30,2,"parallel","2021-10-20 09:50:22.0000000","2021-10-20 09:52:12.0000000","approved","11",
"y",165,6116,30,2,"parallel","2021-10-26 05:57:46.0000000","2021-10-26 08:59:11.0000000","approved","0",
"y",165,6122,30,2,"parallel","2021-10-26 10:10:24.0000000","2021-10-26 10:15:47.0000000","approved",,
"y",165,6129,30,2,"parallel","2021-10-26 10:59:09.0000000","2021-10-26 11:02:36.0000000","approved",,
"y",165,6174,30,2,"parallel","2021-11-15 06:03:42.0000000","2021-11-15 06:17:49.0000000","approved","26",
"y",165,6193,30,2,"parallel","2021-11-15 09:31:20.0000000","2021-11-15 09:32:29.0000000","approved",,
"y",165,6468,30,2,"parallel","2021-12-01 04:11:51.0000000","2021-12-01 04:49:33.0000000","approved",,
"y",165,6862,30,2,"parallel","2021-12-14 09:16:59.0000000","2021-12-15 05:15:32.0000000","approved",,
"y",165,6872,30,2,"parallel","2021-12-15 05:52:22.0000000","2021-12-15 05:53:44.0000000","approved",,
"y",165,6873,30,2,"parallel","2021-12-15 06:51:44.0000000","2021-12-15 06:54:50.0000000","approved",,
"y",165,7015,30,2,"parallel","2022-01-03 11:32:55.0000000","2022-01-03 11:36:27.0000000","approved","8",
"y",165,7017,30,2,"parallel","2022-01-04 08:58:38.0000000","2022-01-04 09:04:55.0000000","approved","7",
"y",165,7041,30,2,"parallel","2022-01-21 12:39:40.0000000","2022-01-21 12:42:43.0000000","approved","14","approved"
"y",165,7091,151,2,"parallel","2022-01-10 06:30:50.0000000","2022-01-10 06:38:33.0000000","approved","0","Android"
"y",165,7092,151,2,"parallel","2022-01-10 07:40:43.0000000","2022-01-10 07:45:36.0000000","approved","0",
"y",165,7094,30,2,"parallel","2022-01-13 09:59:57.0000000","2022-01-13 10:00:30.0000000","approved","0",
"y",165,7161,30,2,"parallel","2022-01-18 09:47:45.0000000","2022-01-18 09:48:28.0000000","approved","0",
"y",165,7194,30,2,"parallel","2022-01-19 07:13:19.0000000","2022-01-19 07:18:42.0000000","approved",,
"y",165,7204,30,2,"parallel","2022-01-21 12:19:58.0000000","2022-01-21 12:21:08.0000000","approved","0","approved"
"y",165,7212,30,2,"parallel","2022-01-19 10:56:07.0000000","2022-01-19 10:57:33.0000000","approved","0",
"y",165,7220,30,2,"parallel","2022-01-21 13:01:58.0000000","2022-01-21 13:02:30.0000000","approved","4",
"y",165,7224,30,2,"parallel","2022-01-24 10:54:08.0000000","2022-01-24 10:54:34.0000000","approved","0",
"y",165,7231,30,2,"parallel","2022-01-21 12:45:49.0000000","2022-01-21 12:47:28.0000000","approved","7","approve"
"y",165,7232,30,2,"parallel","2022-01-21 12:26:17.0000000","2022-03-01 06:02:04.0000000","approved","0",
"y",165,7233,158,2,"parallel","2022-01-21 12:24:40.0000000","2022-02-03 05:18:33.0000000","approved","0",
"y",165,7235,30,2,"parallel","2022-01-21 11:57:16.0000000","2022-01-21 11:59:18.0000000","approved","30","accept"
"y",165,7236,158,2,"parallel","2022-01-21 11:05:31.0000000","2022-03-16 06:39:08.0000000","approved","0","test"
"y",165,7237,30,2,"parallel","2022-01-19 12:27:16.0000000","2022-01-19 12:28:50.0000000","approved",,
"y",165,7244,30,2,"parallel","2022-01-20 06:10:21.0000000","2022-01-20 06:17:39.0000000","approved",,
"y",165,7250,30,2,"parallel","2022-01-20 08:56:34.0000000","2022-01-20 08:58:35.0000000","approved",,
"y",165,7385,158,2,"parallel","2022-02-02 11:58:37.0000000","2022-02-02 12:00:47.0000000","approved","0",
"y",165,7422,30,2,"series","2022-02-01 10:40:46.0000000","2022-02-03 04:18:29.0000000","approved","0",
"y",165,7431,30,2,"parallel","2022-02-02 05:43:32.0000000","2022-02-02 05:44:01.0000000","approved","0",
"y",165,7438,30,2,"parallel","2022-02-02 08:04:22.0000000","2022-02-02 08:05:15.0000000","approved","20",
"y",165,7448,30,2,"parallel","2022-02-03 10:10:03.0000000","2022-03-01 05:48:09.0000000","approved","0",
"y",165,7455,30,2,"parallel","2022-02-03 10:04:30.0000000","2022-02-03 10:18:00.0000000","approved","0",
"y",165,7497,30,2,"parallel","2022-02-03 12:06:23.0000000","2022-03-01 05:55:17.0000000","approved","0",
"y",165,7546,30,2,"parallel","2022-02-07 05:06:21.0000000","2022-02-07 05:10:22.0000000","approved","0",
"y",165,7565,30,2,"parallel","2022-02-08 05:08:57.0000000","2022-02-08 05:18:05.0000000","approved",,
"y",165,7569,30,2,"parallel","2022-02-09 05:51:18.0000000","2022-02-09 05:52:50.0000000","approved",,
"y",165,7576,30,2,"parallel","2022-02-09 06:08:31.0000000","2022-02-09 06:09:23.0000000","approved",,
"y",165,7583,30,2,"parallel","2022-02-09 07:15:43.0000000","2022-02-09 07:15:58.0000000","approved","0",
"y",165,7585,30,2,"parallel","2022-02-09 09:02:23.0000000","2022-02-09 09:07:14.0000000","approved",,
"y",165,7736,151,3,"series","2022-02-14 05:10:46.0000000","2022-02-14 05:18:40.0000000","approved",,
"y",165,7837,30,2,"parallel","2022-02-22 07:50:03.0000000","2022-02-22 07:50:58.0000000","approved",,
"y",165,7845,30,2,"parallel","2022-02-22 07:34:10.0000000","2022-02-22 07:35:25.0000000","approved",,
"y",165,7857,30,2,"parallel","2022-02-22 09:51:51.0000000","2022-02-22 09:54:12.0000000","approved",,
"y",165,7866,30,2,"parallel","2022-03-03 06:05:27.0000000","2022-03-03 06:06:02.0000000","approved",,
"y",165,7867,30,2,"parallel","2022-03-01 04:19:01.0000000","2022-03-01 05:53:18.0000000","approved",,
"y",165,7868,30,2,"parallel","2022-03-01 06:13:10.0000000","2022-03-01 06:13:50.0000000","approved",,
"y",165,7875,30,2,"parallel","2022-03-02 04:37:21.0000000","2022-03-02 04:40:08.0000000","approved",,
"y",165,7878,30,2,"parallel","2022-03-02 05:20:05.0000000","2022-03-02 05:20:49.0000000","approved",,
"y",165,7894,30,2,"parallel","2022-03-02 09:48:27.0000000","2022-03-02 09:50:01.0000000","approved",,
"y",165,7895,30,2,"parallel","2022-03-02 10:49:26.0000000","2022-03-02 11:02:37.0000000","approved",,
"y",165,7897,30,2,"parallel","2022-03-16 10:40:15.0000000","2022-05-13 10:48:53.0000000","approved","7",
"y",165,7916,30,2,"parallel","2022-03-07 05:08:42.0000000","2022-03-08 04:08:46.0000000","approved",,
"y",165,7920,30,2,"parallel","2022-03-07 11:31:48.0000000","2022-03-07 11:34:08.0000000","approved",,
"y",165,7931,30,2,"parallel","2022-03-08 09:35:48.0000000","2022-03-08 09:38:55.0000000","approved",,
"y",165,7932,30,2,"parallel","2022-03-09 01:50:10.0000000","2022-03-09 02:01:38.0000000","approved",,
"y",165,7939,30,2,"parallel","2022-03-09 05:43:38.0000000","2022-03-09 05:44:32.0000000","approved",,
"y",165,7964,151,3,"series","2022-03-12 09:30:41.0000000","2022-03-12 09:33:38.0000000","approved",,
"y",165,8007,30,4,"series","2022-03-14 08:52:24.0000000","2022-03-14 10:07:34.0000000","approved",,
"y",165,8051,30,2,"parallel","2022-03-16 03:11:52.0000000","2022-03-16 03:15:08.0000000","approved",,
"y",165,8064,30,2,"parallel","2022-03-21 05:02:21.0000000","2022-05-12 10:31:40.0000000","approved","8",
"y",165,8065,30,2,"parallel","2022-03-21 10:01:06.0000000","2022-03-21 10:04:22.0000000","approved",,
"y",165,8075,30,2,"parallel","2022-03-22 04:43:19.0000000","2022-03-22 04:48:09.0000000","approved",,
"y",165,8076,30,2,"parallel","2022-03-23 04:26:01.0000000","2022-03-23 04:27:01.0000000","approved",,
