4610,"TEST001",,"draft",,,,"1000","2021-05-17 10:57:54.0000000","2021-05-17","2021-05-17","2021-05-17","2021-05-17",0,"2021-08-18 05:10:42.0000000",,"2384.78",,"INR","Cash",113400,,2000000052,0,"Media Office Solutions",,"1003",,2021,0,0,0,,"0",182,182,0,4,76,,"0",39,,"y",101,122,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4611,,,"new",,,,"1000","2021-05-18 07:00:16.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"218",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4612,"6310",,"new",,,,"1000","2021-05-18 07:00:17.0000000","2010-03-06","","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4613,"47859909",,"new",,,,"1000","2021-05-18 07:00:18.0000000","2020-07-16","2020-07-16","",,0,"2021-08-18 05:10:42.0000000",,"239",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4614,,,"new",,,,"1000","2021-05-18 07:00:22.0000000","2020-05-04","2020-05-04","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4615,,,"new",,,,"1000","2021-05-18 07:00:42.0000000","2020-08-02","2020-08-02","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4616,,,"new",,,,"1000","2021-05-18 07:00:42.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"2",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4617,,,"new",,,,"1000","2021-05-18 07:00:45.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"2938",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","KG",,"unpaid",,,"0","0",,"0",0,
4618,,,"new",,,,"1000","2021-05-18 07:00:46.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4619,,,"new",,,,"1000","2021-05-18 07:00:48.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4620,,,"new",,,,"1000","2021-05-18 07:00:48.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4621,,,"new",,,,"1000","2021-05-18 07:00:48.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"30015",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4622,,,"new",,,,"1000","2021-05-18 07:00:48.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"1",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4623,"MP0910",,"new",,,,"1000","2021-05-18 07:00:48.0000000","2020-07-26","2020-07-26","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4624,,,"new",,,,"1000","2021-05-18 07:01:11.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"2950",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4625,,,"new",,,,"1000","2021-05-18 07:01:20.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"11",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4626,"82 - 7258",,"new",,,,"1000","2021-05-18 07:01:52.0000000","2020-08-18","2020-08-18","",,0,"2021-08-18 05:10:42.0000000",,"82",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","KG",,"unpaid",,,"0","0",,"0",0,
4627,"INV20/21","5105611239","tosap",,,"4500020305","1000","2021-05-18 11:13:36.0000000","2020-10-23","2021-05-18","2021-05-18","2021-07-17",8,"2021-06-25 09:29:22.0000000","2021-05-18 11:16:07.0000000","35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4628,"INV20/21","5105611240","tosap",,,"4500020305","1000","2021-05-18 12:31:43.0000000","2020-10-23","2021-05-18","2021-05-18","2021-07-17",170,"2021-06-25 09:29:22.0000000","2021-05-18 12:41:00.0000000","35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4629,"INV20/21",,"new","inapproval","y","4500020305","1000","2021-05-18 12:50:02.0000000","2020-10-23","2021-05-18","2021-05-18",,0,"2021-08-18 05:10:42.0000000",,"35400",,"EUR",,0,,2000000054,0,"K K infotech",,"1000",,30000,0,0,0,"1","18",2700,2700,5400,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4630,,,"new",,,,"1000","2021-05-19 11:04:08.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"218",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4635,"INV20/21",,"new",,,"4500020305","1000","2021-05-19 12:54:33.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4638,"INV20/21",,"new",,,"4500020305","1000","2021-05-19 13:03:12.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4639,,,"new",,,,"1000","2021-05-19 13:03:20.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4642,,,"new",,,,"1000","2021-05-19 13:24:42.0000000","2020-05-04","2020-05-04","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4643,,,"new",,,,"1000","2021-05-19 13:34:47.0000000","2020-08-02","2020-08-02","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4647,,,"new",,,,"1000","2021-05-19 13:47:57.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"86",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4648,"INV20/21","5105611241","tosap",,,"4500020305","1000","2021-05-20 01:49:18.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",31,"2021-06-25 09:29:22.0000000","2021-05-20 02:01:52.0000000","35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4649,"TEST001","5105611243","tosap","approved",,,"1000","2021-05-20 01:49:19.0000000","2021-05-20","2021-05-20","2021-05-20","2021-05-20",37,"2021-06-25 09:29:22.0000000","2021-05-20 02:05:07.0000000","1790.5",,"INR","Cash",113400,,2000000075,0,"MAHINDRA HOLIDAYS & RESORT INDIA LTD",,"1003",,1599,0,0,0,"y","0",96,96,192,0,0,"0","0",39,,"y",101,122,,"y","n","RE","33AAACM6469L1Z5","paid",,,"0","0",,"0",0,
4650,"INV52/20",,"new",,,"4500020202","1000","2021-05-20 01:49:20.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"827180",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4651,"796/20-21","5105611242","tosap",,,,"1000","2021-05-20 01:49:21.0000000","2018-03-26","2021-05-20","2021-05-20","2021-07-19",14,"2021-06-25 09:29:22.0000000","2021-05-20 02:03:43.0000000","101063.46",,"EUR","Cash",113400,,2000000060,0,"Winger IT Solutions",,"1003",,85647,0,0,0,,"0",7708,7708,0,0,0,"60","0",39,,"y",101,122,,"y","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4653,,,"new",,,,"1000","2021-05-20 06:40:35.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"86",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4654,"INV20/21",,"new",,,"4500020305","1000","2021-05-20 06:40:41.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4655,"3147","5105611245","tosap","approved",,,"1000","2021-05-20 06:53:56.0000000","2021-11-03","2021-05-20","2021-05-20","2021-06-04",49,"2021-06-25 09:29:22.0000000","2021-05-20 07:09:33.0000000","1982.4",,"INR","Cash",113400,,2000000102,0,"Vested",,"1003",,1680,0,0,0,,"18",151,151,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"paid",,,"0","0",,"0",0,
4656,"465911",,"inapproval",,,,"1000","2021-05-20 06:53:58.0000000","2021-03-09","2021-05-20","2021-05-20","2021-06-04",23,"2021-08-18 05:10:42.0000000",,"47.2",,"EUR","Cash",113400,,2000000104,0,"Broadgate Estates",,"1003",,40,0,0,0,,"0",4,4,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4657,"IN112004271",,"new",,,,"1000","2021-05-20 06:54:11.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4658,,,"new",,,,"1000","2021-05-20 06:54:12.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"40725",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4659,"10003507/2020","5105611244","tosap","approved",,,"1000","2021-05-20 06:55:04.0000000","2020-11-02","2021-05-20","2021-05-20","2021-06-04",14,"2021-06-25 09:29:22.0000000","2021-05-20 06:57:34.0000000","2431.92",,"INR","Cash",113400,,2000000103,0,"BAGMANE",,"1003",,2061,0,0,0,,"0",185,185,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE","29AACCB1178M1ZD","paid",,,"0","0",,"0",0,
4660,,,"new",,,,"1000","2021-05-20 06:59:49.0000000","2020-08-02","2020-08-02","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4661,,,"new",,,,"1000","2021-05-20 07:09:34.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"30015",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4662,"3147",,"draft",,,,"1000","2021-05-20 07:14:23.0000000","2021-11-03","2021-05-20","2021-05-20","2021-06-04",0,"2021-08-18 05:10:42.0000000",,"1982.4",,"USD","Cash",113400,,2000000102,0,,,"1003",,1680,0,0,0,,"0",151,151,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4663,"3147",,"inapproval",,,,"1000","2021-05-20 07:30:15.0000000","2021-11-03","2021-05-20","2021-05-20","2021-06-04",285,"2021-08-18 05:10:42.0000000",,"1982.4",,"EUR","Cash",113400,,2000000105,0,"Vested",,"1003",,1680,0,0,0,,"0",151,151,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4664,"3147",,"inapproval",,,,"1000","2021-05-20 07:36:25.0000000","2021-11-03","2021-05-20","2021-05-20","2021-06-04",36,"2021-08-18 05:10:42.0000000",,"1982.4",,"EUR","Cash",113400,,2000000105,0,"Vested",,"1003",,1680,0,0,0,,"0",151,151,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4665,"3147",,"new",,,"POUS10008642","1000","2021-05-20 07:50:56.0000000","2021-11-03","","2021-11-18",,0,"2021-08-18 05:10:42.0000000",,"1680",,"EUR","Cash",0,,2000000105,0,"Vested",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4666,"10003507/2020",,"new",,,"R/11/2020/4773","1000","2021-05-20 07:50:56.0000000","2020-11-02","","2020-11-17",,0,"2021-08-18 05:10:42.0000000",,"60071",,"INR","Cash",0,,2000000103,0,"BAGMANE",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE","29AACCB1178M1ZD","unpaid",,,"0","0",,"0",0,
4667,"465911",,"new",,,"163/02/005","1000","2021-05-20 07:50:57.0000000","2021-03-09","2021-03-09","2021-03-24",,0,"2021-08-18 05:10:42.0000000",,"0",,"EUR","Cash",0,,2000000104,0,"Broadgate Estates",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4668,"IN112004271",,"new",,,,"1000","2021-05-20 07:51:05.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4669,,,"new",,,,"1000","2021-05-20 07:51:10.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"40725",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4670,"IN112004271",,"new",,,,"1000","2021-05-20 08:15:16.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4671,"IN112004271",,"new",,,,"1000","2021-05-20 08:20:15.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4674,"INV20/21",,"inapproval",,,"4500020305","1000","2021-05-20 08:49:47.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",8,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4675,"TEST001","5105611246","tosap","approved",,,"1000","2021-05-20 08:49:48.0000000","2021-05-20","2021-05-20","2021-05-20","2021-05-20",12,"2021-06-25 09:29:22.0000000","2021-05-20 08:52:55.0000000","1790.5",,"INR","Cash",113400,,2000000075,0,"MAHINDRA HOLIDAYS & RESORT INDIA LTD",,"1003",,1599,0,0,0,"y","0",96,96,192,0,0,"0","0",39,,"y",101,122,,"y","n","RE","33AAACM6469L1Z5","paid",,,"0","0",,"0",0,
4676,"796/20-21","5105611247","tosap",,,,"1000","2021-05-20 08:49:50.0000000","2018-03-26","2021-05-20","2021-05-20","2021-07-19",5,"2021-06-25 09:29:22.0000000","2021-05-20 08:54:25.0000000","101063.46",,"EUR","Cash",113400,,2000000060,0,"Winger IT Solutions",,"1003",,85647,0,0,0,,"0",7708,7708,0,0,0,"60","0",39,,"y",101,122,,"y","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4677,"INV52/20",,"draft",,,"4500020202","1000","2021-05-20 08:49:51.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",5,"2021-08-18 05:10:42.0000000",,"827180",,"INR","Cash",0,,2000000060,0,"Winger IT Solutions",,"0",,701000,0,0,0,,"0",63090,63090,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4678,"465911",,"inapproval",,,,"1000","2021-05-20 08:56:06.0000000","2021-03-09","2021-05-20","2021-05-20","2021-06-04",21,"2021-08-18 05:10:42.0000000",,"47.2",,"EUR","Cash",113400,,2000000104,0,"Broadgate Estates",,"1003",,40,0,0,0,,"0",4,4,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4679,"3147",,"inapproval",,,,"1000","2021-05-20 08:56:09.0000000","2021-11-03","2021-05-20","2021-05-20","2021-06-04",14,"2021-08-18 05:10:42.0000000",,"1982.4",,"EUR","Cash",113400,,2000000105,0,"Vested",,"1003",,1680,0,0,0,,"0",151,151,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4680,"10003507/2020","5105611248","tosap","approved",,,"1000","2021-05-20 08:56:13.0000000","2020-11-02","2021-05-20","2021-05-20","2021-06-04",14,"2021-06-25 09:29:22.0000000","2021-05-20 08:59:21.0000000","2431.92",,"INR","Cash",113400,,2000000103,0,"BAGMANE",,"1003",,2061,0,0,0,,"0",185,185,0,0,0,"15","0",39,,"y",101,122,,"n","n","RE","29AACCB1178M1ZD","paid",,,"0","0",,"0",0,
4681,"IN112004271",,"new",,,,"1000","2021-05-20 08:56:22.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4682,"IN112004271",,"new",,,,"1000","2021-05-20 09:01:13.0000000","2019-12-01","2019-12-01","",,0,"2021-08-18 05:10:42.0000000",,"48192",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4686,,,"new",,,,"1000","2021-05-20 09:13:17.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"40725",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4687,"465911",,"new",,,"163/02/005","1000","2021-05-20 09:14:01.0000000","2021-03-09","2021-03-09","2021-03-24",,0,"2021-08-18 05:10:42.0000000",,"0",,"EUR","Cash",0,,2000000104,0,"Broadgate Estates",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4688,"3147",,"new",,,"POUS10008642","1000","2021-05-20 09:14:07.0000000","2021-11-03","","2021-11-18",,0,"2021-08-18 05:10:42.0000000",,"1680",,"EUR","Cash",0,,2000000105,0,"Vested",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE",,"unpaid",,,"0","0",,"0",0,
4689,"10003507/2020",,"new",,,"R/11/2020/4773","1000","2021-05-20 09:14:09.0000000","2020-11-02","","2020-11-17",,0,"2021-08-18 05:10:42.0000000",,"60071",,"INR","Cash",0,,2000000103,0,"BAGMANE",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,,0,0,,"n","n","RE","29AACCB1178M1ZD","unpaid",,,"0","0",,"0",0,
4690,"IN112004271",,"new",,,,"1000","2021-05-20 09:14:14.0000000","2019-12-01","2019-12-01","2019-12-16",,0,"2021-08-18 05:10:42.0000000",,"48192",,"EUR","Cash",0,,2000000106,0,"GTT",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"15","0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4691,"CRD20/21",,"new",,,"4500020358","1000","2021-05-20 09:16:50.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"3540",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","KG","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4692,"DEB20/21",,"new",,,"4500020358","1000","2021-05-20 09:16:50.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"3540",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","SU","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4693,"INV20/21",,"new",,,"4500020305","1000","2021-05-20 09:17:36.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4694,"INV52/20",,"new",,,"4500020202","1000","2021-05-20 09:17:37.0000000","2020-10-23","2020-10-23","2020-12-22",,0,"2021-08-18 05:10:42.0000000",,"827180",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4695,,,"new",,,,"1000","2021-05-20 09:17:38.0000000",,"","",,0,"2021-08-18 05:10:42.0000000",,"1789",,"INR","Cash",0,,2000000075,0,"MAHINDRA HOLIDAYS & RESORT INDIA LTD",,"1000",,0,0,0,0,"y",,0,0,0,0,0,"0","0",0,,"y",0,0,,"y","n","RE","33AAACM6469L1Z5","unpaid",,,"0","0",,"0",0,
4696,"796/20-21",,"new",,,,"1000","2021-05-20 09:17:38.0000000","2018-03-26","","2018-05-25",,0,"2021-08-18 05:10:42.0000000",,"101061",,"EUR","Cash",0,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n",,0,0,0,0,0,"60","0",0,,"y",0,0,,"y","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4697,"INV20/21","5105611249","tosap",,,"4500020305","1000","2021-05-20 09:39:27.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",21,"2021-06-25 09:29:22.0000000","2021-05-20 09:42:04.0000000","35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4698,"INV20/21","5105611250","tosap",,,"4500020305","1000","2021-05-20 10:19:50.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",168,"2021-06-02 06:36:03.0000000","2021-05-20 10:36:46.0000000","35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",117,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","paid",,,"0","0",,"0",0,
4699,"INV20/21",,"inapproval",,,"4500020305","1000","2021-05-20 10:43:07.0000000","2020-10-23","2021-05-20","2021-05-20","2021-07-19",3,"2021-08-18 05:10:42.0000000",,"35400",,"EUR","Cash",0,,2000000085,0,"Winger IT Solutions",,"0",,30000,0,0,0,,"0",15000,15000,0,0,0,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4700,"INV20/212100",,"new","inapproval","y","4500020305","1000","2021-05-20 10:47:56.0000000","2020-10-23","2021-05-20","2021-05-20",,0,"2021-08-18 05:10:42.0000000",,"33150",,"EUR",,0,,2000000054,0,"K K infotech",,"1000",,30000,0,0,0,"1","18",2700,2700,5400,8,2250,"60","0",39,,,0,0,,"n","n","RE","29AAAFW9177C1ZU","unpaid",,,"0","0",,"0",0,
4701,,,"new",,,,"1000","2021-05-21 03:03:43.0000000","2020-08-02","2020-08-02","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
4702,"6310",,"new",,,,"1000","2021-05-21 03:03:43.0000000","2010-03-06","","",,0,"2021-08-18 05:10:42.0000000",,"0",,"INR","Cash",0,,0,0,,,"1000",,0,0,0,0,,,0,0,0,0,0,,"0",0,,"y",0,0,,"y","n","RE",,"unpaid",,,"0","0",,"0",0,
